Feature ID	Taxon	Consensus
34fdf2251d7b3a0efa58bad5569f3aa8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.6
350a931caefd553f8382803dd8443197	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.526
35152972f2ae9b6aa5d3ddef46aa901a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
351c1c41eb96b3ed2975bfe7f01eb9d7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.75
3526cc58d654ba383addfe0eb79f28b8	Unassigned	1.0
352ee8ace5cf58f29faa2875c8c49f2f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.75
3535a42f177a34d5c4f5c05ae0f08340	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
353b6017d50c07acc89b5c7a71f89d03	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.7
353b90e25116f36f6d64b3b89aece7f6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.75
354bd685f59da95691fb3e18dfb5437e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
354ffa41dfd40b0c82f0ca15faa832cd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
355260fd01f0cd59b7f6fd49a5ac4e64	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.714
35532742fb451cdeceb84c0e0063e857	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.833
3556a6ffebfae269fcf478d03831f514	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
3560082038c076c1414c5a130ce55335	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.625
35629b6f7d3b3160b55be871314ff060	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
35662287eb01f87a0f6b269f0c1923d2	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
35674bb84cfb50f7cca35799cc731bfa	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
3568d370fba8e070545cb84b03b7a088	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	1.0
356c98e8c0142e876a8ffb9cd7c1af16	d__Bacteria; p__Bacillota; c__Clostridia	0.6
35716abecf812dcfd1de8209a9d6f628	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales	0.75
3571e775c7a647297201a5a93be70eba	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.545
35746c88e30634520f28c587c2b9224f	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.75
3578642a6db2b361bee9b5e346249536	d__Bacteria; p__Bacillota; c__Bacilli	0.714
357e56303d0640e8ad634eec546c9b23	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
357ec495ac90bf9d5ff32e1086031148	d__Bacteria; p__Actinomycetota	0.55
357f63ecaa156bb2327ffb766190c635	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
35823af439cf97688003988c746af356	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales	0.55
3588479e8e7443fdc3657f4b81cebf4c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
358bb8378cb6d9c5e633cb5a7fe76b06	Unassigned	1.0
358cd365247ae643e2971c42b09197be	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
35941b89fdb3ee766b8061e9aa1fc356	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
359db62b1a0bcdb71f1248b229a6e653	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.538
359ea54578be2cfc9138d8f46e901025	d__Bacteria; p__Bacillota; c__Bacilli	0.55
35a2230e36709f8e9c670422f332ceed	d__Bacteria	1.0
35aa3b4d84df65ceaf20d69758f48c6e	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.727
35ab7cf674a22fc3a7526d80c3b4ab5c	d__Bacteria; p__Bacillota	0.55
35b1c5dd8ce67c1c54c4fd868e5dbe9e	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
35b5be0763f65451c9222879dda9167b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.714
35bbc323229797ab3654d3eb5d1dcbb7	d__Bacteria; p__Bacillota; c__Clostridia	0.556
35be5f66b5c0015749856f7247b67cee	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
35c3b93c1cacf2720a5c5ac6b69ed427	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
35c78f018a7452204cbf6235f463aed8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.75
35dde0c803af0d408359857abe113d3e	d__Bacteria; p__Bacillota; c__Clostridia	0.588
35e06063493e115e43f15cc0d438eab2	d__Bacteria	1.0
35e3688efe7f51542bc5263acef2227b	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
35e53c016bd10d7bbd33c295136308d7	d__Bacteria	1.0
35edcd0a03f37d4afd84d5bbe9c0d520	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	0.8
35f1b20b98b2aae591b745d6ccc56592	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
35f2fc859dd108acca4325856ab405d7	d__Bacteria; p__Actinomycetota	0.55
35f4659ed00fec44a55a021024427cf3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
35f4d37ba5740a9fdf1a595a4437ec62	d__Bacteria; p__Actinomycetota	0.55
35f6aeff0094022c892b509ccf3a1558	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.667
35f9837ef2d53bdbf30d1423ab06d28c	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.529
35fce278eda22f48f8b4464c2b91a660	d__Bacteria; p__Actinomycetota	1.0
35fdf2cdc8ccdc01f2e55147e85f0fe9	d__Bacteria; p__Bacillota; c__Bacilli	0.55
35ffdd51464e2c68179717e5334a1d7e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.75
3603313d1755ed323d0203fadaeed3ff	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
360539323640cade48bc6d148cbf238b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.7
3607df6f99ed6abf7b911e26d52d93f7	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
36099a15bc6c2510136e99c92fbe7266	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9
360cd623bebe8b9bb61c5d1620f2e437	d__Bacteria; p__Bacillota	0.55
3613cfa8eadb70fe256d3defb748f7ed	d__Bacteria; p__Bacillota; c__Clostridia	0.6
36185fcdb4a2d3d5159e5e7e4f5b3b3b	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.667
361a855d763e992f9a30df67bfa59a64	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.55
361cf716c5fb037c37006f68481fa08f	d__Bacteria; p__Bacillota; c__Clostridia	0.6
361ea863c3db0fe2bdc14ad5ddaa547b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
3620c55693f65c898efe5a528319d021	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.8
3620db2ab669b424fef42814fd108fc2	d__Bacteria	1.0
3621a3000091d0d90c8f603488c49714	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.7
362c3057bdd152f36c195bc5d0cb7167	d__Bacteria; p__Bacillota; c__Clostridia	0.6
362f590d44d2502731a23a6df98d17c6	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae	1.0
36326d361b911904bd13c3c34b6875c3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
36330cee0e459e7b6d7b2c2b695391c3	Unassigned	1.0
363a9b927197b472a1fcf3b0fb4c900b	d__Bacteria; p__Bacillota	0.55
363ab07aa6075b4488682cadde72771d	Unassigned	1.0
363d3da2626710d6427a138db33a9ceb	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.6
363dda8ff56319fdd211bc4cfc9073e7	d__Bacteria; p__Bacillota	0.55
364134ba3df1c80d5bc2d82089570121	d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae	1.0
3642ff48cf116d386fcd6037261448eb	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI	0.667
36494023e96e971eb340b4addc0ad853	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.75
364a08fa89267e34377bbbe902ee112a	d__Bacteria	1.0
364caca13da797eb93e76ae97cf24b95	d__Bacteria	1.0
364cb4ab62e14b56c60bcc07bbdc6f8d	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.8
364eaca9560a8428579ce3ee3cc1a940	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
36526cac212103edd5180073756cfa34	d__Bacteria; p__Actinomycetota	0.55
3655f1f44330acf06bdf2a51d00f4fdb	d__Bacteria	1.0
365ebfdf1a370ffbd233bf0dc8e22cab	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
3663ee81112e8846a359a5a614c31ded	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
36641da0ffa9d8a4972dcde691bf85f6	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.769
366511529e7fcd4e72ba41ced9049d7b	d__Bacteria; p__Bacillota	0.55
3665f6e6cc6c8a31427116a65aae86e3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
3666fe65527636445dc611b64b638c09	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
3667ca3d1270344578b3819b5f56731d	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.75
366822da9c45dd4e9587d86b297da0c7	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
366be2471de257900cf9b8e23231a1fa	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
3670b792f1dffdb85c63206d54e5f395	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.85
3674c37a5fb7a04923469daa917d7bfe	d__Bacteria; p__Actinomycetota	0.55
36769a13deb477da8dbfc39cb752c629	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae	0.7
3678d89e46e36d2dc9cdd1a84955bdb4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.9
367a23e7ee6c39dfc1d9992e1643cf2b	d__Bacteria	1.0
367eb58c7a0dcd2f4524430c541de2d1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	1.0
36838688cf1e4d380607cf2d2da08ba6	d__Bacteria; p__Bacillota	0.55
36878414a4821b877268c8feefaef532	Unassigned	1.0
368a5a7657c387a946b92501cfeaf4ec	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
368a752fc56ea479f0e35f0668fe595d	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
368bc33b7be8bf704e7f7f176babd621	d__Bacteria	1.0
368c8aaf10922a92b5d77aa9eb36a7c0	d__Bacteria; p__Bacillota; c__Clostridia	0.6
3692443de35eb2ba3c1e865131a68ed9	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
36934aef9f30b3a823b34b6d0e6b6d89	d__Bacteria; p__Bacillota; c__Clostridia	0.6
36964e0b12d6750659cedbccd65cb92c	Unassigned	1.0
3697297ba997cd137c2bf7bfd5cc74e5	d__Bacteria; p__Pseudomonadota	0.615
3698e0ecb0aa85eb909419be84d7eee6	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales	0.55
369bd7614e9de786396c4d250b61d03b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
36a12362a236f2985ce5294f275d7c87	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
36a366accc9d19aa4c9b618613ce5fd3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
36aa300d49b1e737d11f88883c9e3b09	d__Bacteria; p__Bacillota; c__Clostridia	0.6
36afd684eed42de874c5f867e64890d8	d__Bacteria	1.0
36b2c823651fd4cbc18a8a59fc98b9f2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
36b2db60002f5bef0cb692edb6ea954f	d__Bacteria	1.0
36b385619c05f5e2318b8ee760f8836d	d__Bacteria; p__Bacillota	0.55
36bef36bd1ab4f3ea50b7945fc9699f2	d__Bacteria	1.0
36bf7819c746037c62d154a17d62994b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
36bfd33b9e44a6f3f7e14192ad0bdf61	d__Bacteria	1.0
36c384f43361bdb56744d67b5cef1583	d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.636
36c7484d257b98386c110bdbfb92b46a	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.714
36cfa26e98b3f979f07d536791bb8665	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
36d68799516a08a10357071db510149a	d__Bacteria; p__Bacillota; c__Bacilli	0.55
36d8f3e9042fb03af84ab743dbb35753	d__Bacteria; p__Bacillota	0.55
36dc976f00ebb145703066f815aee49b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
36de528aa6f6eb30ba32609fde3c2a47	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
36e4b167ce6f07c31c633e5b8952b5ae	d__Bacteria	1.0
36e8ea71ae0193013eacc37b502ebbcb	d__Bacteria; p__Thermodesulfobacteriota	0.571
36ea46dde534cc02751ca3f8981101f8	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.65
36f20fb4035f4df27d606ce0eb200874	Unassigned	1.0
36f60cbfb1f96aa624819a9f3107be31	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.588
36f6a7fe8779ae0362c3b5d99268ecca	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
36f815a21f1fd73fa862d80126e05d03	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
36fa43c25ed6c2d07c29e03e2894c586	d__Bacteria; p__Bacillota; c__Bacilli	0.667
36fbf36bc0e962a5fabab35181070c2c	d__Bacteria; p__Bacillota	1.0
36fe1b09aafca8af776cb989170bd410	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.545
37055a6f49344273d1d27258e8defab3	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.769
3706667551088ebb6f48b91a88a8a38b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales	0.818
370957aede89ec9a0ad2d3129334f8a0	Unassigned	1.0
370976d47984ac628b484dd5911217d8	Unassigned	1.0
370b50c265ba75d4138fdf3d25749ef1	d__Bacteria; p__Bacillota	0.55
370d27b31eb28be576b133bc006e0882	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.615
3716dfdd2f1e3290fe747cba06e211a3	d__Bacteria; p__Actinomycetota	0.556
3717466e0e9297685387f12540a76762	Unassigned	1.0
3717b088a715ebbfbe4f33faff61d976	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.625
371e4d0ff4142b630f1b28dc181cf7fd	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
3720394dbb10fc2c7e97889afcb315b6	d__Bacteria; p__Bacillota; c__Clostridia	0.625
372179aeb6886499a305ab49826a5518	d__Bacteria; p__Bacillota	0.55
3725924e3ed91946969c2f396bf40620	d__Bacteria; p__Actinomycetota	0.55
37263866e885077c6e55a8d57452c119	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
372677660c51e8fff545177ee93872c8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.833
372868c395b5f16f7c05413fa1475251	d__Bacteria	1.0
373392c0cdc5dad193fe239efa4ce592	d__Bacteria; p__Actinomycetota	0.55
373542a5815cc4149fa98a558bb2b9ff	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
373625d89cf6712581bbdf31156df0cd	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.556
373a7feb00a36758b2864d15429ea657	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
373dc99641cbcadb3a1e4feaf9e694d2	d__Bacteria; p__Actinomycetota	0.55
37427cfcf0337e5ce51522e100111da8	d__Bacteria; p__Bacillota; c__Clostridia	0.6
3743adaada9f872f1e0a4a1b435da2b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marivirga	1.0
3747187cb66a0edbc86398c739e3f345	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
374a0952cc1222bfe7e3f87423eb96a9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Incertae_Sedis	1.0
374ba4929881c3823a4debec2407722b	d__Bacteria; p__Bacillota; c__Clostridia	0.6
374c1132cea493c5663902e5b5b8f747	d__Bacteria; p__Bacillota	0.55
374c3655fcc0ab10482e3cf61f7178f7	d__Bacteria; p__Bacillota; c__Bacilli	0.55
374c5b2e18f5b17b940837aa24372d4f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.8
3755a3409efc99bfd1bfe4f0586ba9e9	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.833
3758ee690686f1d6fbfe05c4805ef6d2	d__Bacteria; p__Bacillota	0.55
375d5b1967b875003b4187e2408e384f	d__Bacteria; p__Actinomycetota	0.55
375e6e6e2687fa6259cad53c20d3e68e	d__Bacteria	1.0
3760554215874ec786cd6a0af56af5cf	d__Bacteria; p__Bacillota; c__Bacilli	0.55
37677a47dacc7047f9ac498e41667e5b	d__Bacteria; p__Bacillota	0.55
376b7292acd8de14ca4875f8b3e8d88e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae	1.0
376c5294820c0b272df945644a59fb94	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata	1.0
376cb24097d552e851d06777770748f2	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales	0.833
377123b9e6af43fccb4d968989430ccb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.571
37863cca6aaaf72cfb33806cb9a46b76	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.65
378dd6d50d72d94f40d1c9edb8b7f0ae	d__Bacteria	1.0
379532947f2e25591db30cdc7c3859fd	d__Bacteria; p__Bacillota; c__Clostridia	0.55
379644e8a169792759c49d3bc194f03a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.85
37972ccd2abfe9c15cbf89f91c5f1715	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.833
379a499bab5a76d6ce4aeb87a1b68174	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.7
379a5c0ba8bb9bbe7de74c2c4a5d97fc	d__Bacteria	1.0
379dd392a112dee8d13f301b6a8d2123	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
379e91ad0b945e012077c2bb4dba3309	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
379e9964fab95b0caf062cc16f85e14e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
37a90abf181b684611b3eabfd5dfa715	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.9
37aa7118c23828d70fe7952fe2d09761	d__Bacteria; p__Bacillota	0.55
37b196b2a272ce1ad9ce88f8bbfc3065	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1.0
37b996626c82213e482f3dba2a4a65a4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.65
37bacf2ed598b6b7f6db76db51d56353	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
37bbae021cce1d1784a587a2dbd5f4c7	d__Bacteria; p__Bacillota; c__Clostridia	0.6
37bbf51b8f5e584b6209e761a8c0560d	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia	0.6
37bdeda970e3e2f5c9c1c505a354146e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
37bea876591b5db836c3cf500aeb2c4b	d__Bacteria; p__Bacillota; c__Clostridia	0.6
37c2d89afaaf79b8ec77c60a951b7da2	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
37c5af2447f0ec0368d4d39a749011ca	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
37c9401cee43fa6fccda259a2d1a939c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
37d0f0acb49d1c92908ab33660ce64ab	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
37d0fa5d656bee2371506254566de428	Unassigned	1.0
37d341dc3b8a26c03a49255fc77f29d3	d__Bacteria	1.0
37d4272180fde08e1ba700cf8f4ed7fc	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
37d463cf6a94e52aeaa4b1f0a257e1fd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
37d80e6e4d3832f552a6243605ecaf6b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.667
37d9487ef7309b9a89dec7a36a3be2f0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.556
37dac50f454a3cf754e83790eee77108	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
37db2ea380b1374031455374bacb3f96	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.75
37e30ebb48cc45fca357dd93be7cb5a9	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
37e52baccd1ddbf9c3c7d5b2a4f97f98	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
37e982906f8382a369db29f5a8f7b4f6	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia	0.714
37eb810b13b50958d318da3e666516e4	d__Bacteria	1.0
37ec4bfd1c6ad9de0c6feef00d98d8a1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	1.0
37eccdabb0868dcd29b44731ca29cd0b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
37eddaf693741e1a170e1cd407f55584	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.8
37f8490f8108ebf10472ab03cc7cee4a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.55
37fa3847794d405a4ac8d9aab89c19bc	d__Bacteria	1.0
37fa39934ea7c790ebab25e121541dcc	d__Bacteria	1.0
37ffc50b19370c0b659f4c3d919f99e8	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9
38004833980a5770e7587a1f41079026	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	1.0
3803258f892a9f8b6ee2e1b6de8436d4	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.909
3804afe3d9c714c7c648ca7b9e55771b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.55
3805ce97a1c71bc11fa851189b37da84	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
3806aa07fd9d834ab145e9990a2fda8f	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	1.0
380881b6764931b4c3274db34312b833	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
3810aec3f0028bbb732c26c09e5b6554	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.7
3815758036462baf193a567ca862fed7	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
38182c3370b13b59853fd0626156cd06	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	1.0
381ddcf0e10fba6abcfc700baf359859	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
38230609318ec8c9ee6328ed3a785150	d__Bacteria; p__Actinomycetota; c__Actinobacteria	1.0
3829a92ad061f5abe61047947bc2c4b3	d__Bacteria	1.0
382eb76dac5011786370d4544e7ef785	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
